AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_000000.WAV,GRABADOR-SDZG-AM-1,20190627_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 00:00,60.00046875,,Recorded at 00:00:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:00:02-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_015000.WAV,GRABADOR-SDZG-AM-1,20190626_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 01:50,60.00046875,,Recorded at 01:50:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:55:52-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_022000.WAV,GRABADOR-SDZG-AM-1,20190703_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 02:20,60.00046875,,Recorded at 02:20:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:27:40-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_033000.WAV,GRABADOR-SDZG-AM-1,20190618_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 03:30,60.00046875,,Recorded at 03:30:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:19:59-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_044000.WAV,GRABADOR-SDZG-AM-1,20190622_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 04:40,60.00046875,,Recorded at 04:40:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:38:16-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_055000.WAV,GRABADOR-SDZG-AM-1,20190627_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 05:50,60.00046875,,Recorded at 05:50:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:01:09-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_064000.WAV,GRABADOR-SDZG-AM-1,20190630_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 06:40,60.00046875,,Recorded at 06:40:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:14:52-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_071000.WAV,GRABADOR-SDZG-AM-1,20190619_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 07:10,60.00046875,,Recorded at 07:10:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:25:11-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_083000.WAV,GRABADOR-SDZG-AM-1,20190702_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 08:30,60.00046875,,Recorded at 08:30:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:24:17-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_095000.WAV,GRABADOR-SDZG-AM-1,20190703_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 09:50,60.00046875,,Recorded at 09:50:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:29:05-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_104000.WAV,GRABADOR-SDZG-AM-1,20190629_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 10:40,60.00046875,,Recorded at 10:40:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:11:06-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_112000.WAV,GRABADOR-SDZG-AM-1,20190621_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 11:20,60.00046875,,Recorded at 11:20:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:02-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_125000.WAV,GRABADOR-SDZG-AM-1,20190622_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 12:50,60.00046875,,Recorded at 12:50:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:39:48-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_130000.WAV,GRABADOR-SDZG-AM-1,20190626_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 13:00,60.00046875,,Recorded at 13:00:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:57:58-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_140000.WAV,GRABADOR-SDZG-AM-1,20190628_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 14:00,60.00046875,,Recorded at 14:00:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:07:12-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_155000.WAV,GRABADOR-SDZG-AM-1,20190624_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 15:50,60.00046875,,Recorded at 15:50:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:49:26-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_160000.WAV,GRABADOR-SDZG-AM-1,20190705_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 16:00,60.00046875,,Recorded at 16:00:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:37:44-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_172000.WAV,GRABADOR-SDZG-AM-1,20190621_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 17:20,60.00046875,,Recorded at 17:20:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:36:09-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_181000.WAV,GRABADOR-SDZG-AM-1,20190623_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 18:10,60.00046875,,Recorded at 18:10:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:45:20-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_195000.WAV,GRABADOR-SDZG-AM-1,20190617_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:50,60.00046875,,Recorded at 19:50:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:18:33-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_203000.WAV,GRABADOR-SDZG-AM-1,20190703_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 20:30,60.00046875,,Recorded at 20:30:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:31:07-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_215000.WAV,GRABADOR-SDZG-AM-1,20190623_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:50,60.00046875,,Recorded at 21:50:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:46:02-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_223000.WAV,GRABADOR-SDZG-AM-1,20190625_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 22:30,60.00046875,,Recorded at 22:30:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:55:15-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_234000.WAV,GRABADOR-SDZG-AM-1,20190628_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:40,60.00046875,,Recorded at 23:40:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:09:01-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_000000.WAV,GRABADOR-SDZG-AM-10,20190624_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 00:00,60.00046875,,Recorded at 00:00:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:43:07-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_013000.WAV,GRABADOR-SDZG-AM-10,20190628_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 01:30,60.00046875,,Recorded at 01:30:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:31-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_020000.WAV,GRABADOR-SDZG-AM-10,20190613_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 02:00,60.00046875,,Recorded at 02:00:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:53:57-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_030000.WAV,GRABADOR-SDZG-AM-10,20190628_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:00,60.00046875,,Recorded at 03:00:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:48-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_044000.WAV,GRABADOR-SDZG-AM-10,20190625_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 04:40,60.00046875,,Recorded at 04:40:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:48:32-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_054000.WAV,GRABADOR-SDZG-AM-10,20190619_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 05:40,60.00046875,,Recorded at 05:40:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:38-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_063000.WAV,GRABADOR-SDZG-AM-10,20190621_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 06:30,60.00046875,,Recorded at 06:30:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:30:48-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_070000.WAV,GRABADOR-SDZG-AM-10,20190624_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 07:00,60.00046875,,Recorded at 07:00:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:44:27-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_085000.WAV,GRABADOR-SDZG-AM-10,20190627_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 08:50,60.00046875,,Recorded at 08:50:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:58:22-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_092000.WAV,GRABADOR-SDZG-AM-10,20190619_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 09:20,60.00046875,,Recorded at 09:20:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:22:19-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_100000.WAV,GRABADOR-SDZG-AM-10,20190614_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 10:00,60.00046875,,Recorded at 10:00:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:59:59-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_113000.WAV,GRABADOR-SDZG-AM-10,20190622_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 11:30,60.00046875,,Recorded at 11:30:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:36:14-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_120000.WAV,GRABADOR-SDZG-AM-10,20190623_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 12:00,60.00046875,,Recorded at 12:00:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:40:52-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_135000.WAV,GRABADOR-SDZG-AM-10,20190622_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 13:50,60.00046875,,Recorded at 13:50:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:36:41-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_140000.WAV,GRABADOR-SDZG-AM-10,20190611_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 14:00,60.00046875,,Recorded at 14:00:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:47:13-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_152000.WAV,GRABADOR-SDZG-AM-10,20190622_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 15:20,60.00046875,,Recorded at 15:20:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:36:57-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_161000.WAV,GRABADOR-SDZG-AM-10,20190622_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 16:10,60.00046875,,Recorded at 16:10:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:37:07-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_173000.WAV,GRABADOR-SDZG-AM-10,20190619_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 17:30,60.00046875,,Recorded at 17:30:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:23:51-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_185000.WAV,GRABADOR-SDZG-AM-10,20190622_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 18:50,60.00046875,,Recorded at 18:50:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:37:37-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_195000.WAV,GRABADOR-SDZG-AM-10,20190625_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 19:50,60.00046875,,Recorded at 19:50:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:51:23-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_204000.WAV,GRABADOR-SDZG-AM-10,20190624_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 20:40,60.00046875,,Recorded at 20:40:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:47:01-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_211000.WAV,GRABADOR-SDZG-AM-10,20190624_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 21:10,60.00046875,,Recorded at 21:10:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:47:07-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_225000.WAV,GRABADOR-SDZG-AM-10,20190619_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 22:50,60.00046875,,Recorded at 22:50:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:24:51-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_231000.WAV,GRABADOR-SDZG-AM-10,20190620_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 23:10,60.00046875,,Recorded at 23:10:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:25-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_000000.WAV,GRABADOR-SDZG-AM-11,20190629_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 00:00,60.00046875,,Recorded at 00:00:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:33:26-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_015000.WAV,GRABADOR-SDZG-AM-11,20190629_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 01:50,60.00046875,,Recorded at 01:50:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:34:23-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_022000.WAV,GRABADOR-SDZG-AM-11,20190617_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 02:20,60.00046875,,Recorded at 02:20:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:05:37-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190622_032000.WAV,GRABADOR-SDZG-AM-11,20190622_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 03:20,60.00046875,,Recorded at 03:20:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:08:06-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_041000.WAV,GRABADOR-SDZG-AM-11,20190620_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 04:10,60.00046875,,Recorded at 04:10:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:43:43-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_054000.WAV,GRABADOR-SDZG-AM-11,20190628_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 05:40,60.00046875,,Recorded at 05:40:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:23:56-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_061000.WAV,GRABADOR-SDZG-AM-11,20190619_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 06:10,60.00046875,,Recorded at 06:10:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:32:21-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_072000.WAV,GRABADOR-SDZG-AM-11,20190619_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 07:20,60.00046875,,Recorded at 07:20:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:32:57-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_080000.WAV,GRABADOR-SDZG-AM-11,20190619_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 08:00,60.00046875,,Recorded at 08:00:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:33:18-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_095000.WAV,GRABADOR-SDZG-AM-11,20190620_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 09:50,60.00046875,,Recorded at 09:50:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:46:39-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190618_105000.WAV,GRABADOR-SDZG-AM-11,20190618_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 10:50,60.00046875,,Recorded at 10:50:00 18/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:22:22-08:00,WAV,WAV,audio/x-wav
